,num1(100),num1(10),num1(1),num2(100),num2(10),num2(1),+/-
91599,5,5,9,6,9,5,1
91600,9,7,5,8,7,4,1
91601,5,3,4,6,8,5,1
91602,1,4,7,6,4,1,1
91603,5,0,3,1,2,5,1
91604,0,4,8,0,5,4,1
91605,8,3,7,8,1,0,1
91606,0,2,8,2,0,7,1
91607,6,2,6,8,6,1,1
91608,1,1,3,7,5,7,1
91609,7,7,0,5,5,9,1
91610,7,6,7,4,6,2,1
91611,7,8,2,2,9,5,1
91612,0,6,3,7,0,8,1
91613,4,5,7,4,7,4,1
91614,6,3,4,7,6,3,1
91615,1,7,6,1,8,3,1
91616,9,7,4,1,5,6,1
91617,0,5,2,6,6,1,1
91618,7,7,1,7,3,2,1
91619,1,2,6,6,1,8,1
91620,9,0,9,6,0,8,1
91621,7,1,1,9,8,1,1
91622,3,0,3,2,5,1,1
91623,9,2,8,7,2,4,1
91624,4,5,6,5,9,3,1
91625,5,5,1,2,1,9,1
91626,9,4,4,6,6,0,1
91627,5,5,2,1,3,5,1
91628,6,0,0,2,4,3,1
91629,5,5,0,5,3,3,1
91630,9,4,7,7,2,8,1
91631,5,1,4,9,0,5,1
91632,1,4,3,4,0,3,1
91633,6,3,1,9,3,9,1
91634,0,9,2,4,4,0,1
91635,7,9,1,3,2,8,1
91636,0,2,9,2,4,2,1
91637,0,9,7,5,1,3,1
91638,1,5,7,1,5,0,1
91639,2,4,0,4,0,8,1
91640,4,8,4,5,9,3,1
91641,7,3,3,8,5,0,1
91642,3,5,4,5,1,8,1
91643,6,9,6,5,4,4,1
91644,5,1,8,9,5,8,1
91645,1,9,0,9,5,4,1
91646,9,3,5,2,1,5,1
91647,0,3,4,7,1,2,1
91648,8,6,8,7,0,8,1
91649,6,0,1,6,0,5,1
91650,0,9,4,4,8,8,1
91651,0,7,7,2,1,2,1
91652,1,6,9,9,8,1,1
91653,4,5,3,8,0,5,1
91654,4,4,8,5,0,8,1
91655,8,4,5,2,3,0,1
91656,9,2,6,6,8,9,1
91657,4,8,9,3,3,8,1
91658,2,2,9,0,6,6,1
91659,7,9,3,0,6,7,1
91660,7,8,3,1,3,1,1
91661,0,8,8,0,2,9,1
91662,0,0,1,3,8,8,1
91663,4,6,1,2,7,7,1
91664,3,2,8,6,1,0,1
91665,9,3,3,3,4,8,1
91666,8,9,1,7,5,6,1
91667,7,5,8,4,2,3,1
91668,6,6,0,6,3,8,1
91669,8,6,8,7,9,9,1
91670,8,0,5,9,3,2,1
91671,3,5,2,7,1,4,1
91672,3,0,8,1,5,0,1
91673,8,9,0,1,3,8,1
91674,5,9,9,6,7,0,1
91675,6,8,9,6,8,8,1
91676,5,3,8,2,1,5,1
91677,7,9,8,8,6,9,1
91678,8,8,4,3,5,2,1
91679,6,7,8,0,9,8,1
91680,0,1,0,7,6,4,1
91681,2,7,2,0,3,3,1
91682,6,9,4,5,0,2,1
91683,7,6,6,2,1,9,1
91684,6,7,5,8,4,7,1
91685,7,4,4,7,2,3,1
91686,7,9,7,0,8,8,1
91687,0,2,9,6,5,1,1
91688,3,0,6,2,1,1,1
91689,8,6,0,0,8,2,1
91690,6,5,6,5,0,0,1
91691,2,5,0,0,1,9,1
91692,1,0,8,7,9,2,1
91693,6,9,8,2,9,9,1
91694,0,6,1,8,8,7,1
91695,7,3,7,7,7,7,1
91696,2,2,6,1,2,0,1
91697,3,4,1,3,3,5,1
91698,1,3,8,8,9,6,1
91699,6,4,0,2,2,5,1
91700,7,3,6,5,4,6,1
91701,4,9,8,8,1,4,1
91702,9,4,8,6,6,7,1
91703,0,1,8,4,9,6,1
91704,1,6,7,1,5,6,1
91705,5,9,6,6,0,1,1
91706,9,6,5,7,6,3,1
91707,4,0,0,3,9,9,1
91708,3,8,4,5,6,7,1
91709,6,5,0,7,5,5,1
91710,3,6,7,2,0,4,1
91711,6,9,6,1,8,3,1
91712,0,5,0,1,6,4,1
91713,1,3,3,6,4,1,1
91714,9,7,6,9,1,5,1
91715,8,6,6,1,4,7,1
91716,0,3,4,2,8,3,1
91717,8,7,6,0,0,8,1
91718,5,6,8,0,7,8,1
91719,6,6,0,6,3,2,1
91720,7,7,4,0,1,8,1
91721,9,7,4,1,9,2,1
91722,8,1,0,1,2,7,1
91723,0,5,0,7,1,9,1
91724,1,6,3,8,9,6,1
91725,3,6,9,2,3,5,1
91726,1,1,9,2,3,5,1
91727,5,3,1,2,6,2,1
91728,8,9,0,5,0,3,1
91729,6,6,1,9,4,6,1
91730,2,2,0,4,4,5,1
91731,6,7,1,5,3,6,1
91732,5,8,3,5,7,4,1
91733,3,0,1,5,0,4,1
91734,2,6,7,2,9,3,1
91735,8,0,9,3,4,4,1
91736,2,8,9,0,4,1,1
91737,9,0,9,0,2,0,1
91738,3,5,1,1,3,5,1
91739,0,8,3,9,7,0,1
91740,7,1,0,8,3,7,1
91741,7,9,7,9,9,9,1
91742,7,2,6,2,9,4,1
91743,3,1,9,3,4,3,1
91744,8,9,2,1,0,1,1
91745,3,7,6,3,3,4,1
91746,1,7,6,8,7,6,1
91747,4,1,4,9,2,3,1
91748,2,3,2,2,2,0,1
91749,5,5,0,4,1,4,1
91750,3,8,3,1,6,4,1
91751,7,7,6,6,4,5,1
91752,8,9,1,6,8,3,1
91753,1,9,4,3,8,6,1
91754,7,3,8,1,1,7,1
91755,6,0,3,0,5,3,1
91756,4,7,0,3,9,6,1
91757,1,2,4,2,4,1,1
91758,9,3,2,8,3,6,1
91759,9,3,3,1,0,0,1
91760,2,6,4,0,7,0,1
91761,4,3,3,5,2,3,1
91762,5,1,0,4,0,5,1
91763,5,2,9,9,3,7,1
91764,2,6,0,8,3,8,1
91765,8,9,1,3,2,2,1
91766,0,7,1,0,3,5,1
91767,5,2,5,1,0,3,1
91768,0,1,8,5,0,1,1
91769,7,1,2,5,9,7,1
91770,3,6,2,5,7,5,1
91771,8,4,4,3,5,4,1
91772,3,1,1,4,7,4,1
91773,3,0,7,6,5,3,1
91774,5,2,7,3,5,0,1
91775,0,8,6,7,7,5,1
91776,2,2,4,7,6,0,1
91777,7,9,2,6,8,1,1
91778,6,8,5,7,7,4,1
91779,8,2,9,4,3,3,1
91780,0,0,1,9,2,2,1
91781,9,9,5,9,2,2,1
91782,2,6,1,0,0,5,1
91783,6,1,0,3,4,8,1
91784,0,4,3,9,9,1,1
91785,9,8,4,5,0,3,1
91786,4,2,7,1,1,5,1
91787,2,7,1,2,3,8,1
91788,5,6,9,3,6,5,1
91789,8,1,2,8,9,1,1
91790,4,0,4,6,5,8,1
91791,3,5,7,3,3,2,1
91792,0,8,1,8,1,6,1
91793,6,6,4,5,9,8,1
91794,1,0,9,4,3,5,1
91795,5,1,3,5,2,2,1
91796,9,3,1,9,3,0,1
91797,2,9,2,8,3,1,1
91798,6,4,7,6,7,5,1
91799,5,9,9,2,9,8,1
91800,5,8,6,7,3,2,1
91801,4,0,4,4,2,9,1
91802,9,0,8,8,6,7,1
91803,0,2,2,8,3,6,1
91804,1,0,8,0,5,4,1
91805,1,4,6,8,5,3,1
91806,4,4,3,9,2,3,1
91807,8,0,3,9,0,5,1
91808,4,0,7,2,5,8,1
91809,7,7,7,2,7,2,1
91810,0,8,3,5,6,6,1
91811,3,5,3,0,5,2,1
91812,5,5,7,0,6,4,1
91813,0,4,2,6,2,9,1
91814,2,8,0,1,0,6,1
91815,0,0,2,4,7,1,1
91816,3,5,8,5,1,5,1
91817,3,6,1,7,5,1,1
91818,7,2,0,4,0,8,1
91819,9,5,4,1,1,3,1
91820,5,8,7,4,4,2,1
91821,4,3,2,6,5,2,1
91822,3,9,9,1,9,2,1
91823,8,0,0,7,6,9,1
91824,3,8,7,1,2,7,1
91825,7,4,6,7,4,3,1
91826,1,3,3,0,6,2,1
91827,1,0,7,2,1,3,1
91828,7,1,1,8,6,0,1
91829,1,8,6,7,7,1,1
91830,6,7,4,2,9,4,1
91831,0,8,0,2,0,3,1
91832,9,0,6,4,7,9,1
91833,9,8,9,5,3,8,1
91834,3,2,3,0,5,1,1
91835,5,4,3,6,5,4,1
91836,5,7,5,6,6,1,1
91837,1,5,6,3,2,0,1
91838,4,1,5,6,8,3,1
91839,8,2,9,8,8,1,1
91840,2,9,8,2,1,0,1
91841,2,3,8,6,3,0,1
91842,9,6,9,1,8,5,1
91843,4,3,3,7,3,1,1
91844,8,5,0,9,1,4,1
91845,5,1,2,3,4,1,1
91846,9,5,5,6,7,1,1
91847,5,7,1,2,2,9,1
91848,6,1,9,9,1,9,1
91849,4,8,9,6,8,8,1
91850,9,8,3,6,4,6,1
91851,9,1,2,7,5,6,1
91852,6,8,6,4,9,1,1
91853,0,9,3,5,3,6,1
91854,6,6,2,2,9,6,1
91855,0,1,4,9,6,5,1
91856,5,6,3,1,1,5,1
91857,1,0,5,9,3,3,1
91858,2,6,0,2,1,8,1
91859,2,6,3,7,3,3,1
91860,5,8,0,9,1,6,1
91861,9,3,6,4,5,4,1
91862,6,7,3,2,6,3,1
91863,8,0,2,4,4,3,1
91864,4,4,0,0,7,0,1
91865,5,9,4,9,4,3,1
91866,9,8,5,5,5,1,1
91867,0,1,3,5,2,4,1
91868,7,3,2,7,1,6,1
91869,2,1,0,9,7,8,1
91870,7,9,9,8,1,5,1
91871,4,1,0,7,6,5,1
91872,6,5,1,9,3,1,1
91873,0,1,7,6,4,2,1
91874,6,0,1,5,5,1,1
91875,1,2,9,0,7,4,1
91876,4,5,1,9,3,0,1
91877,3,8,1,4,9,1,1
91878,5,7,9,6,3,1,1
91879,0,6,9,7,1,6,1
91880,7,5,2,3,6,9,1
91881,0,3,7,0,0,8,1
91882,0,1,3,5,7,6,1
91883,6,2,4,6,1,9,1
91884,3,4,9,1,0,3,1
91885,5,7,2,4,2,7,1
91886,7,4,5,9,6,5,1
91887,3,6,2,6,2,8,1
91888,3,4,8,1,2,0,1
91889,9,5,7,7,2,0,1
91890,3,3,6,9,8,9,1
91891,3,8,4,1,1,8,1
91892,4,7,1,5,9,3,1
91893,0,3,9,7,8,5,1
91894,3,0,8,7,8,0,1
91895,2,7,3,1,4,7,1
91896,6,0,7,6,6,6,1
91897,7,3,2,1,7,5,1
91898,5,7,8,9,3,9,1
91899,8,3,2,4,3,5,1
91900,9,7,2,2,5,6,1
91901,2,4,5,2,8,2,1
91902,3,1,6,6,8,3,1
91903,7,2,4,8,9,0,1
91904,6,1,0,5,1,9,1
91905,2,5,2,2,3,4,1
91906,3,5,8,5,9,2,1
91907,2,9,7,9,4,0,1
91908,3,1,5,8,9,3,1
91909,7,1,3,4,5,1,1
91910,7,6,3,4,1,5,1
91911,6,0,1,0,4,9,1
91912,7,7,9,6,8,6,1
91913,5,8,9,4,3,0,1
91914,8,1,1,0,1,2,1
91915,9,2,4,3,7,6,1
91916,1,8,5,1,8,3,1
91917,7,8,3,4,3,3,1
91918,6,4,9,3,0,4,1
91919,4,8,1,5,0,9,1
91920,4,2,2,1,2,9,1
91921,7,8,6,4,1,1,1
91922,3,7,7,4,3,2,1
91923,4,4,9,3,6,4,1
91924,7,7,2,8,9,9,1
91925,0,6,7,3,4,0,1
91926,9,2,9,6,9,7,1
91927,0,2,8,4,8,8,1
91928,6,2,9,8,3,9,1
91929,9,6,4,7,2,8,1
91930,9,7,3,6,7,3,1
91931,6,9,4,2,1,9,1
91932,7,8,2,4,1,3,1
91933,7,3,3,5,6,4,1
91934,5,5,7,8,4,9,1
91935,9,7,7,3,6,7,1
91936,5,0,7,3,9,1,1
91937,4,2,5,2,3,6,1
91938,2,2,4,6,2,9,1
91939,1,1,1,1,5,1,1
91940,8,6,5,2,9,4,1
91941,2,3,2,9,2,6,1
91942,0,9,5,3,3,7,1
91943,8,9,0,6,0,8,1
91944,7,6,2,1,6,2,1
91945,6,7,7,0,9,4,1
91946,1,1,2,5,4,7,1
91947,1,1,8,4,3,2,1
91948,9,9,5,7,8,1,1
91949,0,7,0,1,6,2,1
91950,0,2,2,9,0,4,1
91951,6,2,0,2,1,0,1
91952,8,5,6,8,4,1,1
91953,5,4,6,2,4,0,1
91954,2,9,9,9,4,6,1
91955,8,5,8,4,1,7,1
91956,5,4,7,4,9,8,1
91957,0,5,4,4,9,3,1
91958,9,2,2,2,8,1,1
91959,6,6,8,0,1,5,1
91960,3,7,7,5,7,2,1
91961,1,1,4,3,4,7,1
91962,1,5,1,9,1,8,1
91963,8,6,2,7,4,6,1
91964,2,6,4,1,2,0,1
91965,2,6,6,3,4,8,1
91966,9,7,7,1,8,7,1
91967,6,4,0,0,4,2,1
91968,5,1,9,4,9,0,1
91969,9,9,7,7,5,4,1
91970,7,8,7,7,1,0,1
91971,3,1,0,8,4,5,1
91972,5,8,4,2,9,1,1
91973,9,7,6,4,8,7,1
91974,5,9,7,8,0,1,1
91975,7,5,9,9,9,1,1
91976,2,8,7,1,5,1,1
91977,5,4,0,2,7,3,1
91978,7,5,7,6,2,7,1
91979,8,9,2,4,8,5,1
91980,0,1,6,4,1,1,1
91981,8,5,7,2,4,8,1
91982,5,7,8,8,2,8,1
91983,4,7,6,3,0,7,1
91984,8,9,3,3,9,4,1
91985,1,9,8,0,4,4,1
91986,9,5,7,3,3,0,1
91987,4,8,0,0,7,4,1
91988,4,7,4,6,5,6,1
91989,9,6,3,8,9,1,1
91990,0,5,7,9,1,7,1
91991,7,4,7,7,5,9,1
91992,8,9,8,0,5,0,1
91993,1,5,4,8,8,3,1
91994,8,9,7,1,4,7,1
91995,5,4,8,2,0,6,1
91996,4,9,8,9,1,6,1
91997,3,9,3,0,8,1,1
91998,4,4,4,9,0,6,1
91999,2,8,2,5,2,1,1
92000,3,6,1,3,6,8,1
92001,4,7,7,3,3,0,1
92002,3,3,1,7,1,7,1
92003,3,7,8,3,1,3,1
92004,6,0,6,7,3,5,1
92005,8,6,4,6,7,9,1
92006,2,5,9,3,6,2,1
92007,3,6,4,2,0,6,1
92008,9,7,5,8,9,9,1
92009,9,8,3,8,5,7,1
92010,8,8,1,0,9,9,1
92011,3,5,6,4,0,7,1
92012,2,7,4,8,8,1,1
92013,4,6,2,3,3,4,1
92014,1,0,7,1,6,5,1
92015,5,7,1,3,4,0,1
92016,1,9,4,6,5,3,1
92017,1,3,7,0,5,0,1
92018,7,1,1,8,2,0,1
92019,1,2,8,1,4,6,1
92020,8,5,4,4,3,8,1
92021,3,0,9,9,9,0,1
92022,7,9,6,9,4,1,1
92023,2,2,1,3,9,4,1
92024,3,3,4,0,3,4,1
92025,8,4,3,9,3,3,1
92026,2,5,4,8,8,8,1
92027,4,8,6,5,9,7,1
92028,1,0,1,8,8,4,1
92029,2,3,3,0,8,8,1
92030,7,3,1,9,5,3,1
92031,6,0,8,2,1,1,1
92032,9,1,0,4,0,1,1
92033,8,9,8,9,1,0,1
92034,7,4,6,3,3,3,1
92035,2,2,4,4,0,1,1
92036,5,4,6,6,5,5,1
92037,7,1,1,1,6,1,1
92038,9,7,6,6,4,1,1
92039,1,9,7,4,3,5,1
92040,5,5,7,9,0,4,1
92041,0,5,8,8,9,0,1
92042,9,2,1,2,6,1,1
92043,6,3,7,7,6,4,1
92044,0,6,3,5,4,5,1
92045,7,6,3,3,6,4,1
92046,2,0,4,9,4,2,1
92047,6,5,6,3,3,5,1
92048,4,6,6,2,0,0,1
92049,0,4,3,7,0,7,1
92050,5,8,5,2,7,2,1
92051,9,6,0,4,5,5,1
92052,2,1,3,9,7,5,1
92053,1,3,1,3,0,3,1
92054,1,5,0,2,7,0,1
92055,3,8,2,5,8,1,1
92056,3,9,5,8,6,8,1
92057,2,5,1,7,5,6,1
92058,3,9,1,0,6,8,1
92059,0,5,4,6,3,9,1
92060,0,4,5,9,8,4,1
92061,6,1,3,2,1,2,1
92062,4,2,5,3,0,1,1
92063,5,6,1,7,4,8,1
92064,7,5,4,1,6,3,1
92065,3,5,8,1,1,8,1
92066,8,5,4,7,6,9,1
92067,9,9,4,1,0,8,1
92068,1,6,9,0,6,4,1
92069,7,4,0,7,4,1,1
92070,8,0,2,6,3,4,1
92071,0,7,2,3,5,6,1
92072,3,3,9,5,3,0,1
92073,4,2,2,1,3,3,1
92074,4,7,0,9,6,5,1
92075,9,7,0,5,9,7,1
92076,0,3,1,6,9,2,1
92077,1,3,2,1,1,0,1
92078,6,1,6,3,1,4,1
92079,0,1,2,9,9,5,1
92080,8,6,7,0,5,3,1
92081,9,1,6,3,5,8,1
92082,2,2,0,2,0,7,1
92083,7,0,8,0,6,2,1
92084,7,1,3,7,5,7,1
92085,5,4,5,4,1,1,1
92086,3,6,8,7,4,5,1
92087,5,5,6,5,1,6,1
92088,9,2,7,6,9,2,1
92089,2,5,3,8,0,2,1
92090,0,0,8,4,9,9,1
92091,3,2,6,3,8,7,1
92092,2,1,7,4,5,3,1
92093,7,7,2,4,1,7,1
92094,9,6,6,2,0,1,1
92095,4,2,6,4,2,7,1
92096,0,2,0,6,8,4,1
92097,2,9,8,2,5,2,1
92098,2,9,8,8,2,2,1
92099,9,6,3,2,3,1,1
92100,2,3,0,9,2,5,1
92101,8,6,4,6,5,2,1
92102,9,9,6,8,8,1,1
92103,8,3,9,9,3,6,1
92104,1,8,0,0,1,1,1
92105,7,9,8,8,7,1,1
92106,2,9,8,0,6,8,1
92107,4,4,8,8,5,0,1
92108,5,8,2,1,4,3,1
92109,7,5,7,1,1,0,1
92110,6,2,4,2,0,7,1
92111,1,4,4,3,1,4,1
92112,9,1,3,6,6,5,1
92113,5,4,5,7,7,4,1
92114,1,6,9,8,1,6,1
92115,6,9,0,8,2,4,1
92116,6,0,2,8,7,8,1
92117,8,2,4,4,4,8,1
92118,5,3,6,1,6,8,1
92119,1,9,0,9,0,6,1
92120,6,4,6,7,3,5,1
92121,2,4,7,6,2,9,1
92122,4,3,6,8,3,9,1
92123,5,3,7,2,5,5,1
92124,2,3,9,6,3,0,1
92125,5,5,1,0,4,3,1
92126,1,3,0,6,0,2,1
92127,9,9,4,6,7,1,1
92128,5,8,1,4,9,9,1
92129,5,5,5,6,3,4,1
92130,9,5,2,3,1,3,1
92131,7,5,7,3,1,2,1
92132,5,1,5,6,3,7,1
92133,5,1,1,1,4,6,1
92134,7,6,3,4,0,2,1
92135,7,6,4,1,7,3,1
92136,4,3,7,8,5,2,1
92137,9,5,8,9,4,5,1
92138,3,7,3,5,4,6,1
92139,6,2,5,3,4,5,1
92140,7,4,1,1,8,1,1
92141,9,3,5,6,8,1,1
92142,5,6,7,3,3,5,1
92143,1,2,5,1,1,9,1
92144,2,6,6,8,1,4,1
92145,5,9,1,8,0,0,1
92146,9,8,8,0,8,6,1
92147,8,4,9,7,4,2,1
92148,5,9,6,9,4,2,1
92149,5,0,1,0,7,5,1
92150,1,7,7,5,0,1,1
92151,0,6,0,7,3,6,1
92152,0,5,4,4,9,2,1
92153,9,3,5,5,2,2,1
92154,7,1,3,1,5,6,1
92155,3,0,0,5,3,2,1
92156,9,1,8,4,0,5,1
92157,5,6,4,8,6,4,1
92158,4,8,1,8,6,3,1
92159,2,6,2,1,0,0,1
92160,6,3,6,8,7,3,1
92161,9,2,9,6,0,3,1
92162,4,7,1,5,5,8,1
92163,7,5,8,7,2,2,1
92164,2,0,2,6,9,1,1
92165,9,4,6,1,5,4,1
92166,3,0,6,6,4,1,1
92167,7,7,4,2,5,9,1
92168,1,7,1,0,1,0,1
92169,8,2,4,2,9,3,1
92170,8,1,4,1,9,0,1
92171,1,3,8,7,0,0,1
92172,8,8,4,9,5,3,1
92173,8,8,5,0,4,0,1
92174,2,3,0,4,9,0,1
92175,3,0,0,6,2,1,1
92176,1,1,0,7,3,3,1
92177,2,2,8,1,1,9,1
92178,2,1,5,0,6,4,1
92179,8,1,4,8,5,2,1
92180,4,3,7,4,9,1,1
92181,6,8,7,2,1,9,1
92182,1,3,7,7,8,2,1
92183,6,0,3,7,3,4,1
92184,1,8,9,3,4,5,1
92185,1,4,7,8,0,0,1
92186,2,9,4,4,7,2,1
92187,6,0,4,4,5,4,1
92188,9,0,9,5,0,8,1
92189,4,2,5,8,2,9,1
92190,0,8,0,3,6,8,1
92191,3,0,4,2,5,6,1
92192,6,9,3,7,1,8,1
92193,6,3,0,0,6,9,1
92194,7,6,6,3,8,1,1
92195,1,5,0,9,7,6,1
92196,0,2,9,3,4,7,1
92197,2,4,4,5,0,1,1
92198,3,4,3,4,4,5,1
92199,2,2,5,4,3,0,1
92200,3,8,7,7,8,2,1
92201,1,2,5,2,2,6,1
92202,8,5,9,3,9,8,1
92203,2,1,1,5,4,4,1
92204,4,5,4,6,8,3,1
92205,8,0,6,5,3,2,1
92206,0,0,9,0,5,5,1
92207,3,6,1,3,3,1,1
92208,0,0,2,7,6,4,1
92209,5,6,5,9,3,5,1
92210,3,0,4,5,6,2,1
92211,0,3,8,8,2,2,1
92212,4,3,3,0,6,3,1
92213,1,9,5,7,1,6,1
92214,3,3,8,5,1,9,1
92215,7,1,9,9,8,7,1
92216,6,5,7,9,0,2,1
92217,9,5,8,6,7,9,1
92218,6,3,6,7,9,7,1
92219,3,2,3,0,6,9,1
92220,2,3,7,0,0,7,1
92221,8,1,8,2,4,8,1
92222,1,7,8,9,5,7,1
92223,4,9,5,2,1,3,1
92224,2,6,1,9,3,3,1
92225,2,1,6,8,0,3,1
92226,1,3,9,2,5,1,1
92227,6,1,3,1,6,9,1
92228,5,9,2,9,1,6,1
92229,4,4,5,4,3,4,1
92230,4,0,1,5,6,4,1
92231,0,5,3,1,4,1,1
92232,4,2,4,7,8,0,1
92233,5,5,2,9,3,9,1
92234,8,7,2,2,4,7,1
92235,9,5,4,8,3,8,1
92236,6,2,8,7,4,9,1
92237,5,9,5,9,8,2,1
92238,3,6,0,5,7,2,1
92239,6,6,8,5,7,0,1
92240,3,6,9,7,3,7,1
92241,9,0,2,3,6,0,1
92242,7,1,8,3,3,3,1
92243,7,4,8,1,4,5,1
92244,7,7,1,7,8,7,1
92245,2,7,2,5,4,7,1
92246,4,9,7,7,0,8,1
92247,0,0,0,6,1,3,1
92248,6,9,5,1,7,7,1
92249,1,0,2,5,7,1,1
92250,9,3,8,3,6,4,1
92251,7,6,2,3,4,2,1
92252,1,2,4,8,7,0,1
92253,6,7,1,6,3,5,1
92254,3,9,2,0,9,0,1
92255,1,4,4,2,6,1,1
92256,3,2,5,3,7,9,1
92257,3,3,7,2,8,6,1
92258,0,3,8,9,5,2,1
92259,6,0,4,7,5,2,1
92260,9,0,4,5,1,7,1
92261,6,3,7,1,3,9,1
92262,5,1,8,1,1,7,1
92263,4,2,5,3,9,5,1
92264,1,0,6,8,8,2,1
92265,7,4,0,5,4,3,1
92266,5,3,7,7,5,6,1
92267,9,9,2,8,1,1,1
92268,2,8,5,9,7,6,1
92269,3,5,6,7,9,4,1
92270,3,5,7,4,1,7,1
92271,9,3,0,4,8,2,1
92272,6,8,8,1,6,5,1
92273,7,0,7,4,5,2,1
92274,9,9,2,7,8,0,1
92275,6,9,3,9,0,5,1
92276,7,5,8,5,4,4,1
92277,6,8,9,0,9,6,1
92278,8,6,3,0,8,6,1
92279,8,2,4,3,0,5,1
92280,0,0,8,6,1,0,1
92281,5,7,4,8,7,1,1
92282,6,2,7,2,9,3,1
92283,6,4,8,3,1,3,1
92284,3,8,2,1,5,7,1
92285,1,4,3,0,9,2,1
92286,2,1,2,8,5,3,1
92287,5,0,5,1,5,2,1
92288,8,9,7,6,6,4,1
92289,1,2,6,7,0,1,1
92290,0,5,8,5,1,8,1
92291,1,2,3,9,7,2,1
92292,0,1,0,1,4,6,1
92293,9,0,2,9,3,2,1
92294,0,6,7,8,1,6,1
92295,9,7,4,3,7,4,1
92296,6,1,4,2,3,9,1
92297,4,9,9,1,1,1,1
92298,1,3,2,8,9,5,1
92299,2,9,0,8,6,8,1
92300,9,6,3,2,7,8,1
92301,0,8,0,1,7,1,1
92302,8,9,1,3,6,9,1
92303,2,5,0,6,2,4,1
92304,5,3,2,7,3,4,1
92305,2,7,2,0,1,9,1
92306,0,9,7,4,8,1,1
92307,6,1,8,2,7,2,1
92308,3,9,3,6,0,6,1
92309,9,1,0,5,3,2,1
92310,2,5,4,9,6,0,1
92311,5,3,3,6,0,9,1
92312,1,2,4,4,7,5,1
92313,0,0,4,8,5,4,1
92314,9,3,1,9,7,8,1
92315,8,3,0,6,4,9,1
92316,4,1,4,5,9,4,1
92317,7,3,9,9,2,8,1
92318,1,4,5,9,3,0,1
92319,5,5,6,3,0,2,1
92320,8,9,8,3,4,0,1
92321,7,7,6,5,4,1,1
92322,0,7,0,1,3,8,1
92323,6,9,0,4,8,5,1
92324,0,8,5,9,2,6,1
92325,5,5,5,6,6,1,1
92326,1,2,8,5,2,9,1
92327,6,0,6,4,2,4,1
92328,9,7,7,9,4,2,1
92329,7,0,5,9,5,9,1
92330,0,2,9,3,6,3,1
92331,1,8,0,8,8,8,1
92332,1,7,7,9,9,7,1
92333,1,3,6,4,8,2,1
92334,8,9,9,2,3,0,1
92335,4,3,7,0,3,8,1
92336,3,1,6,6,3,1,1
92337,7,9,1,6,3,3,1
92338,8,8,2,5,0,2,1
92339,4,7,8,9,4,2,1
92340,7,6,8,6,8,3,1
92341,2,0,2,1,7,7,1
92342,6,3,0,4,0,6,1
92343,8,7,7,8,8,8,1
92344,2,2,1,2,4,4,1
92345,6,6,9,2,8,7,1
92346,0,5,6,8,1,9,1
92347,0,6,4,1,9,8,1
92348,1,8,2,1,4,1,1
92349,5,4,8,0,7,3,1
92350,1,7,3,5,3,0,1
92351,1,8,3,6,1,5,1
92352,8,8,0,9,8,7,1
92353,9,1,5,2,3,2,1
92354,7,4,3,9,1,5,1
92355,3,4,3,5,4,3,1
92356,2,5,8,4,9,0,1
92357,2,8,9,5,1,9,1
92358,3,6,7,2,4,6,1
92359,9,8,1,4,6,2,1
92360,9,3,7,4,5,2,1
92361,7,7,0,4,4,0,1
92362,5,6,7,3,7,4,1
92363,2,4,6,5,7,6,1
92364,3,3,6,1,0,3,1
92365,5,0,1,8,0,9,1
92366,7,5,9,0,8,6,1
92367,8,8,3,4,0,1,1
92368,3,8,3,2,8,9,1
92369,8,0,2,9,6,5,1
92370,5,9,2,7,5,0,1
92371,8,1,3,4,0,5,1
92372,8,7,4,0,2,3,1
92373,0,7,5,1,0,4,1
92374,4,5,7,4,8,0,1
92375,2,9,4,4,2,6,1
92376,4,9,7,9,9,2,1
92377,4,9,3,5,5,8,1
92378,2,1,7,3,3,0,1
92379,6,7,5,9,9,4,1
92380,5,4,7,2,7,1,1
92381,7,2,9,1,1,9,1
92382,0,6,2,8,3,3,1
92383,0,9,9,4,8,6,1
92384,4,5,9,5,4,4,1
92385,9,1,7,9,4,8,1
92386,7,7,8,2,7,9,1
92387,9,6,2,9,3,3,1
92388,9,6,2,8,5,7,1
92389,9,6,5,8,2,9,1
92390,0,7,7,5,3,7,1
92391,3,5,9,4,5,1,1
92392,7,3,0,9,6,0,1
92393,7,8,8,2,4,9,1
92394,0,7,9,2,4,6,1
92395,6,4,0,3,1,1,1
92396,4,3,3,4,0,3,1
92397,5,7,8,2,2,5,1
92398,9,4,9,4,1,5,1
92399,4,9,9,3,7,6,1
92400,6,1,9,0,8,6,1
92401,4,0,6,7,0,0,1
92402,4,4,9,9,1,3,1
92403,0,2,6,9,8,5,1
92404,0,4,3,5,3,4,1
92405,8,7,0,3,2,2,1
92406,8,3,3,1,9,2,1
92407,4,7,6,4,5,5,1
92408,3,9,9,6,5,6,1
92409,8,7,8,7,7,1,1
92410,9,9,1,3,7,7,1
92411,6,9,2,6,3,5,1
92412,1,6,3,2,1,4,1
92413,9,5,8,6,7,2,1
92414,5,8,3,9,5,9,1
92415,0,8,5,9,8,0,1
92416,6,6,5,0,8,7,1
92417,4,3,0,8,9,3,1
92418,2,2,4,0,4,9,1
92419,6,7,9,7,2,8,1
